parcel_id,vns_bldg_style,vns_bldg_use,vns_gla,vns_bldg_area_effective,vns_pct_good,cns_assess_val,bld_year_built,bld_effective_year_built,bld_grade,bld_condition,bld_units
109-14,,,,2097,82,265500,,,,,
109-15,,,,2262,87,315400,,,,,
109-16,,,,1753,90,247700,,,,,
109-17,,,,3166,91,392700,,,,,
109-18,,,,1773,82,257100,,,,,
109-19,,,,2613,83,327800,,,,,
109-20,,,,1994,90,288500,,,,,
109-21,,,,0,,0,,,,,
109-22,,,,0,,0,,,,,
109-23,,,,0,,0,,,,,
109-24,,,,0,,0,,,,,
109-25,,,,0,,0,,,,,
109-26,,,,0,,0,,,,,
109-27,,,,0,,0,,,,,
109-28,,,,0,,0,,,,,
109-29,,,,0,,0,,,,,
109-30,,,,106162,85,25056400,,,,,
109-30-100,,,,4178,91,546200,,,,,
109-30-200,,,,3212,95,516400,,,,,
109-30-300,,,,2682,90,432800,,,,,
109-31,,,,1745,75,195900,,,,,
109-32,,,,0,,0,,,,,
109-33,,,,3071,83,390700,,,,,
109-34,,,,2940,71,280200,,,,,
109-36,,,,2458,87,314200,,,,,
109-37,,,,0,,0,,,,,
109-38,,,,0,,0,,,,,
109-39,,,,0,,0,,,,,
109-40,,,,1426,86,208100,,,,,
109-41,,,,986,66,113000,,,,,
109-42,,,,1261,68,154800,,,,,
109-43,,,,1560,71,64000,,,,,
109-44,,,,2066,83,320100,,,,,
109-44-100,,,,0,,0,,,,,
109-44-70100,,,,0,,0,,,,,
109-45,,,,1853,90,281800,,,,,
109-46,,,,2182,90,354600,,,,,
109-47,,,,1961,90,295100,,,,,
109-48,,,,2110,90,287800,,,,,
109-49,,,,2540,90,355200,,,,,
109-50,,,,2066,91,271500,,,,,
109-51,,,,1677,90,225400,,,,,
109-52,,,,2337,90,349400,,,,,
109-53,,,,3575,71,312500,,,,,
109-54,,,,2830,92,419700,,,,,
109-55,,,,2149,92,320300,,,,,
109-56,,,,2050,90,287600,,,,,
109-57,,,,1602,87,225200,,,,,
109-58,,,,2920,90,346500,,,,,
109-58-100,,,,2097,91,305700,,,,,
109-58-200,,,,2544,91,357500,,,,,
109-58-300,,,,2356,91,333800,,,,,
109-59,,,,0,,0,,,,,
109-61,,,,1912,67,207900,,,,,
109-62,,,,1994,75,209100,,,,,
109-63,,,,4090,76,563500,,,,,
109-64,,,,811,0,0,,,,,
109-64,,,,3718,63,82200,,,,,
109-65,,,,3730,66,317500,,,,,
109-67,,,,1403,75,77200,,,,,
109-68,,,,1995,78,206200,,,,,
109-69,,,,1204,91,171600,,,,,
109-70,,,,1305,87,191800,,,,,
109-71,,,,1929,70,178400,,,,,
109-72,,,,2134,100,328400,,,,,
109-73,,,,2566,93,359200,,,,,
109-74,,,,0,,0,,,,,
110-1,,,,0,,0,,,,,
110-2,,,,1190,61,51800,,,,,
110-3,,,,3134,50,99300,,,,,
110-5,,,,1165,60,114700,,,,,
110-5,,,,3255,70,115000,,,,,
110-5,,,,3480,70,116100,,,,,
110-5,,,,4300,70,142900,,,,,
110-5,,,,4880,70,157500,,,,,
110-5,,,,5480,70,174800,,,,,
110-5,,,,6280,70,196300,,,,,
110-5,,,,9050,70,270800,,,,,
110-7,,,,1202,78,149700,,,,,
110-8,,,,3333,63,139100,,,,,
110-9,,,,2978,57,179900,,,,,
110-10,,,,0,,0,,,,,
110-11,,,,0,,0,,,,,
110-12,,,,6257,60,198000,,,,,
110-13,,,,1836,62,171500,,,,,
110-14,,,,3754,45,169200,,,,,
110-17,,,,1764,87,200200,,,,,
110-18,,,,1459,61,111600,,,,,
110-19,,,,1012,60,60300,,,,,
110-20,,,,3757,85,429600,,,,,
110-21,,,,2598,75,271300,,,,,
110-22,,,,0,,0,,,,,
111-1,,,,0,,0,,,,,
111-2,,,,0,,0,,,,,
111-3,,,,1320,75,129200,,,,,
111-4,,,,1295,83,161900,,,,,
111-5,,,,1418,83,192000,,,,,
111-6,,,,2465,71,296700,,,,,
111-7,,,,0,,0,,,,,
111-8,,,,1445,71,141500,,,,,
111-9,,,,0,,0,,,,,
111-10,,,,1734,90,239700,,,,,
111-11,,,,0,,0,,,,,
111-12,,,,1970,74,223200,,,,,
111-13,,,,1236,71,147400,,,,,
111-14,,,,1440,75,157400,,,,,
111-15,,,,1964,83,228900,,,,,
111-16,,,,230,100,16100,,,,,
111-16,,,,3400,100,181400,,,,,
111-16,,,,3500,100,185400,,,,,
111-16,,,,5800,100,279300,,,,,
111-16,,,,8800,100,438600,,,,,
112-1,,,,2190,83,274300,,,,,
112-1-100,,,,0,,0,,,,,
112-2,,,,867,83,49600,,,,,
112-3,,,,1334,86,193300,,,,,
112-4,,,,0,,0,,,,,
112-5,,,,2193,78,272400,,,,,
112-6,,,,1836,90,317600,,,,,
112-7,,,,1546,83,228600,,,,,
112-9,,,,2187,83,239900,,,,,
112-10,,,,2720,90,440000,,,,,
112-12,,,,2981,90,427300,,,,,
112-13,,,,1578,87,222900,,,,,
112-14,,,,0,,0,,,,,
112-15,,,,2217,95,331600,,,,,
112-16,,,,1367,79,180100,,,,,
112-17-100,,,,1839,91,261800,,,,,
112-17-200,,,,3278,63,254000,,,,,
112-17-300,,,,2100,91,277000,,,,,
114-1,,,,242875,67,25916500,,,,,
114-1,,,,55056,76,6267000,,,,,
114-1-70100,,,,0,,0,,,,,
114-2,,,,0,,0,,,,,
114-3,,,,0,,0,,,,,
114-5,,,,,,,,,,,
114-5,,,,175045,67,18420600,,,,,
114-5,,,,5781,78,809400,,,,,
114-6,,,,15274,80,1452600,,,,,
114-8,,,,8836,63,603600,,,,,
114-8,,,,4499,66,406700,,,,,
114-8,,,,57577,66,1459200,,,,,
114-8,,,,5218,66,249000,,,,,
114-8-70100,,,,180,67,25100,,,,,
114-8-70200,,,,0,,0,,,,,
114-9,,,,13374,37,843600,,,,,
114-10,,,,3768,66,183000,,,,,
115-1,,,,,,,,,,,
115-3,,,,10419,75,906300,,,,,
115-4,,,,8611,90,479300,,,,,
115-5,,,,4880,66,286600,,,,,
115-7,,,,8445,78,718800,,,,,
115-8,,,,3967,54,129600,,,,,
115-9,,,,2775,45,141400,,,,,
115-11,,,,1419,60,67000,,,,,
115-11,,,,1450,60,67000,,,,,
115-11,,,,5630,60,194800,,,,,
115-11,,,,73776,70,6310000,,,,,
115-11,,,,6433,70,389800,,,,,
115-12,,,,0,,0,,,,,
115-12-100,,,,0,,0,,,,,
115-13,,,,164217,54,3273700,,,,,
115-14,,,,40160,64,1809000,,,,,
115-16,,,,2454,78,341500,,,,,
115-17,,,,2924,78,420900,,,,,
115-18,,,,1944,78,216800,,,,,
115-19,,,,82879,75,7536300,,,,,
115-20,,,,90771,66,3328700,,,,,
115-21,,,,1966,70,250000,,,,,
115-22,,,,26389,73,2339700,,,,,
115-23,,,,4000,63,103600,,,,,
116-1,,,,4064,71,403200,,,,,
116-2,,,,2745,63,116900,,,,,
116-2,,,,7676,63,265800,,,,,
116-2,,,,2745,,116900,,,,,
116-2,,,,3960,70,377800,,,,,
116-2,,,,4800,75,190900,,,,,
116-2-70100,,,,2052,60,86200,,,,,
116-2-70100,,,,1040,75,69700,,,,,
116-2-70300,,,,4195,70,196900,,,,,
116-3,,,,0,,0,,,,,
116-3-100,,,,1279,90,206100,,,,,
116-4,,,,0,,0,,,,,
116-5,,,,0,,0,,,,,
116-6,,,,0,,0,,,,,
117-1,,,,10853,78,1985900,,,,,
117-1-100,,,,0,,0,,,,,
117-2,,,,1603,66,153700,,,,,
117-3,,,,1524,79,173300,,,,,
117-4,,,,0,,0,,,,,
117-6,,,,0,,0,,,,,
117-7,,,,1782,57,174500,,,,,
117-8,,,,2479,79,272700,,,,,
117-9,,,,2457,57,194600,,,,,
117-10,,,,0,,0,,,,,
117-10-100,,,,1828,91,244700,,,,,
117-11,,,,0,,0,,,,,
117-12,,,,0,,0,,,,,
117-13,,,,1355,67,141200,,,,,
117-14,,,,2056,82,259100,,,,,
117-15,,,,0,,0,,,,,
117-16,,,,2074,67,188300,,,,,
117-17,,,,0,,0,,,,,
118-1,,,,2547,90,337500,,,,,
118-2,,,,2514,87,352900,,,,,
118-3,,,,2278,87,326100,,,,,
118-4,,,,2559,88,341400,,,,,
118-5,,,,2671,86,362800,,,,,
118-6,,,,2948,83,351800,,,,,
118-7,,,,1744,86,238900,,,,,
118-8,,,,2119,86,287300,,,,,
118-9,,,,1742,86,217700,,,,,
118-10,,,,1598,83,193200,,,,,
118-11,,,,1927,83,251800,,,,,
118-12,,,,1583,86,211100,,,,,
118-13,,,,2659,83,342200,,,,,
118-14,,,,3170,83,384300,,,,,
118-15,,,,1735,90,224100,,,,,
118-16,,,,1587,83,214100,,,,,
118-17,,,,1763,90,274700,,,,,
118-18,,,,3067,83,309400,,,,,
118-19,,,,2385,90,349700,,,,,
118-20,,,,2321,87,291300,,,,,
118-21,,,,2862,83,348500,,,,,
118-22,,,,2528,86,318100,,,,,
118-23,,,,1621,90,219200,,,,,
118-24,,,,2468,90,395400,,,,,
118-25,,,,2087,75,279300,,,,,
118-26,,,,2500,90,386200,,,,,
118-27,,,,2832,90,421600,,,,,
118-28,,,,2354,87,317600,,,,,
118-29,,,,2805,91,419700,,,,,
118-30,,,,2295,90,354900,,,,,
118-31,,,,2122,90,338700,,,,,
118-32,,,,3699,90,503700,,,,,
118-33,,,,2641,91,411900,,,,,
118-34,,,,3430,90,489400,,,,,
118-36,,,,2654,91,403800,,,,,
118-37,,,,0,,0,,,,,
118-38,,,,2983,91,438700,,,,,
118-39,,,,2586,90,365600,,,,,
118-40,,,,2704,90,409700,,,,,
118-41,,,,2302,90,351200,,,,,
118-42,,,,2818,90,413000,,,,,
118-43,,,,3016,91,413900,,,,,
118-44,,,,2913,91,428300,,,,,
118-45,,,,2969,91,411200,,,,,
118-46,,,,3054,91,446600,,,,,
118-47,,,,2687,90,379600,,,,,
118-48,,,,2962,90,437600,,,,,
118-49,,,,3263,91,469400,,,,,
118-50,,,,4411,91,604500,,,,,
119-1-100,,,,3503,90,401200,,,,,
119-1-200,,,,2379,92,374100,,,,,
119-1-300,,,,0,,0,,,,,
119-2,,,,1913,87,248800,,,,,
119-3,,,,2482,87,305600,,,,,
119-4,,,,2978,90,383500,,,,,
119-5,,,,3070,83,375200,,,,,
119-6,,,,2518,83,318000,,,,,
119-8,,,,2424,83,320300,,,,,
119-9,,,,3365,88,450500,,,,,
119-10,,,,3338,54,250700,,,,,
119-11,,,,2686,88,393800,,,,,
119-12,,,,2380,91,363400,,,,,
119-13,,,,2678,91,406400,,,,,
119-14,,,,1948,87,277900,,,,,
119-15,,,,2409,91,345600,,,,,
119-16,,,,3127,91,467200,,,,,
119-17,,,,2831,90,404500,,,,,
119-18,,,,2466,92,347900,,,,,
119-19,,,,2697,87,385100,,,,,
119-20,,,,2419,88,320700,,,,,
119-21,,,,3012,86,383200,,,,,
119-22,,,,2678,86,305100,,,,,
119-23,,,,2514,86,340700,,,,,
119-24,,,,1674,83,230900,,,,,
119-25,,,,2422,83,274800,,,,,
119-26,,,,2286,83,301300,,,,,
119-27,,,,2499,86,307600,,,,,
119-28,,,,2400,83,315300,,,,,
119-29,,,,1284,83,170800,,,,,
119-35,,,,4272,86,599000,,,,,
119-36,,,,1444,79,192500,,,,,
119-37,,,,1688,78,196600,,,,,
119-38,,,,1522,66,160800,,,,,
119-39,,,,1427,75,184100,,,,,
119-40,,,,1408,75,175900,,,,,
119-41,,,,1293,71,162100,,,,,
119-42,,,,3105,83,387100,,,,,
119-43,,,,0,,0,,,,,
119-44,,,,2266,62,206100,,,,,
119-45,,,,964,72,104200,,,,,
119-46,,,,2501,78,278700,,,,,
119-47,,,,3679,90,439800,,,,,
119-48,,,,2210,90,375800,,,,,
119-49,,,,2973,91,437600,,,,,
119-50,,,,4003,97,648100,,,,,
119-51,,,,4399,91,595000,,,,,
119-52,,,,2985,92,454900,,,,,
119-53,,,,3880,90,597200,,,,,
119-54,,,,3780,91,535200,,,,,
119-55,,,,0,,0,,,,,
120-2,,,,2270,66,107300,,,,,
120-3,,,,0,,0,,,,,
120-4,,,,4372,99,597000,,,,,
120-5,,,,0,,0,,,,,
120-6,,,,0,,0,,,,,
120-7,,,,0,,0,,,,,
121-1,,,,4057,57,233400,,,,,
121-1,,,,1103,57,89300,,,,,
121-1-100,,,,0,,0,,,,,
121-2,,,,1729,71,205700,,,,,
121-3,,,,0,,0,,,,,
121-4,,,,1860,67,219000,,,,,
121-5,,,,0,,0,,,,,
121-6,,,,1531,74,186600,,,,,
121-8,,,,1551,83,207100,,,,,
121-8-100,,,,1524,82,194300,,,,,
121-9,,,,2585,72,225600,,,,,
121-10,,,,1326,87,222400,,,,,
121-11,,,,1446,78,168600,,,,,
122-1,,,,1775,75,204600,,,,,
122-2,,,,1734,78,203500,,,,,
122-3,,,,0,,0,,,,,
122-4,,,,0,,0,,,,,
122-5,,,,1749,83,215800,,,,,
122-6,,,,1792,83,223000,,,,,
122-7,,,,1268,82,185800,,,,,
122-8,,,,1405,79,164400,,,,,
122-9,,,,1334,83,184300,,,,,
122-10,,,,1280,76,160500,,,,,
122-11,,,,2558,90,352400,,,,,
122-12,,,,2816,79,346800,,,,,
122-13,,,,2054,79,243400,,,,,
122-14,,,,1760,75,207900,,,,,
122-15,,,,1702,75,195300,,,,,
122-16,,,,2952,71,315600,,,,,
122-17,,,,1232,79,174100,,,,,
122-18,,,,3296,82,429300,,,,,
122-19,,,,4519,86,552300,,,,,
122-19-100,,,,4186,93,704900,,,,,
122-19-200,,,,4661,91,743900,,,,,
122-21,,,,1444,79,190600,,,,,
122-22,,,,2272,86,278300,,,,,
122-23,,,,2386,82,286300,,,,,
122-24,,,,1799,90,257500,,,,,
122-25,,,,1841,83,219400,,,,,
122-26,,,,1610,83,194900,,,,,
122-27,,,,2629,86,327100,,,,,
122-28,,,,2623,86,310900,,,,,
122-29,,,,1984,94,278000,,,,,
122-30,,,,2988,86,381700,,,,,
122-31,,,,2251,79,261400,,,,,
122-31-100,,,,2825,83,331800,,,,,
122-34,,,,1293,90,206800,,,,,
122-35,,,,1815,79,236500,,,,,
122-35,,,,747,99,160100,,,,,
122-36,,,,1703,79,235800,,,,,
122-37,,,,2753,89,368500,,,,,
123-2,,,,2516,79,288300,,,,,
123-3,,,,3564,82,501600,,,,,
123-4,,,,2510,79,326900,,,,,
123-5,,,,2401,79,320700,,,,,
123-6,,,,3067,79,377300,,,,,
123-7,,,,3245,65,295700,,,,,
123-8,,,,2179,79,277900,,,,,
123-9,,,,2143,83,287700,,,,,
123-10,,,,0,,0,,,,,
123-11,,,,3971,83,453500,,,,,
123-12,,,,2120,86,307000,,,,,
123-13,,,,3459,82,412500,,,,,
123-14,,,,3053,82,403000,,,,,
123-15,,,,4650,97,847800,,,,,
123-16,,,,1581,90,221800,,,,,
123-17,,,,3389,86,453200,,,,,
123-18-100,,,,2972,92,454000,,,,,
123-18-200,,,,1885,89,283400,,,,,
123-18-300,,,,2593,91,359500,,,,,
123-18-400,,,,3448,92,494400,,,,,
123-18-500,,,,2893,92,395200,,,,,
123-19,,,,2518,78,281800,,,,,
124-1,,,,2606,45,134300,,,,,
124-2,,,,3433,78,347200,,,,,
124-3,,,,2343,87,308900,,,,,
124-4,,,,3147,92,372000,,,,,
124-6,,,,1387,71,141900,,,,,
124-7,,,,0,,0,,,,,
124-8,,,,1626,87,219900,,,,,
124-9,,,,2379,75,251400,,,,,
124-10,,,,2013,80,210700,,,,,
124-10-100,,,,2789,87,265600,,,,,
124-11,,,,0,,0,,,,,
124-12,,,,1015,25,37800,,,,,
124-13,,,,2500,90,355000,,,,,
124-14,,,,1826,90,226600,,,,,
124-15,,,,3919,75,422500,,,,,
124-16,,,,3059,91,440000,,,,,
124-17,,,,3460,87,439200,,,,,
124-18,,,,2769,87,365900,,,,,
125-1,,,,1931,87,256500,,,,,
125-2,,,,2836,87,314900,,,,,
125-3,,,,1936,75,226600,,,,,
125-4,,,,2185,71,214000,,,,,
125-5,,,,2450,87,290800,,,,,
125-6,,,,1234,71,134200,,,,,
125-7,,,,2077,90,271200,,,,,
125-8,,,,1926,79,212900,,,,,
125-9,,,,40000,70,1528500,,,,,
125-9-100,,,,0,,0,,,,,
125-10,,,,2288,83,301300,,,,,
125-11,,,,0,,0,,,,,
125-12,,,,1688,67,173400,,,,,
125-13,,,,2385,75,257600,,,,,
125-14,,,,0,,0,,,,,
125-15,,,,1510,5,7100,,,,,
125-16,,,,1412,86,187400,,,,,
125-17,,,,1883,91,275200,,,,,
125-18,,,,1855,90,257200,,,,,
125-19,,,,3956,87,691400,,,,,
125-20,,,,1807,19,46600,,,,,
125-21,,,,2859,82,568400,,,,,
125-21-100,,,,3660,91,582400,,,,,
125-22,,,,1683,93,290600,,,,,
128-1,,,,0,,0,,,,,
128-2,,,,0,,0,,,,,
128-3,,,,0,,0,,,,,
128-3-70100,,,,107000,80,6201500,,,,,
128-3-70200,,,,13895,70,660000,,,,,
128-3-70300,,,,2564,75,185800,,,,,
128-3-70300,,,,1339,75,104300,,,,,
128-4,,,,7124,70,481300,,,,,
128-5,,,,450,66,23300,,,,,
128-6,,,,0,,0,,,,,
128-6-70100,,,,4982,86,999500,,,,,
128-6-70200,,,,69098,81,3593700,,,,,
128-6-70300,,,,30188,83,2423200,,,,,
128-7,,,,0,,0,,,,,
128-8,,,,2889,68,438600,,,,,
128-9,,,,0,,0,,,,,
128-10,,,,95045,75,4189000,,,,,
128-10,,,,32544,75,3189100,,,,,
128-10,,,,65578,75,2715400,,,,,
128-11,,,,0,,0,,,,,
129-1,,,,0,,0,,,,,
129-1-70100,,,,38100,66,4156400,,,,,
129-1-70100,,,,24259,75,1250000,,,,,
129-2,,,,8736,66,375500,,,,,
129-3,,,,0,,0,,,,,
129-4,,,,6100,70,224100,,,,,
129-5,,,,6625,70,215500,,,,,
129-6,,,,3000,70,103500,,,,,
129-6,,,,4500,70,142500,,,,,
129-6,,,,4500,70,142500,,,,,
129-6,,,,4800,70,150300,,,,,
129-6,,,,4800,70,150300,,,,,
129-6,,,,12650,80,455000,,,,,
129-6,,,,21700,80,756500,,,,,
129-7,,,,10425,63,444300,,,,,
129-8,,,,29323,68,1457400,,,,,
129-9,,,,17315,63,833700,,,,,
129-10,,,,3070,66,103700,,,,,
129-10,,,,3926,70,335500,,,,,
129-13,,,,1980,54,172700,,,,,
129-13,,,,5823,87,969300,,,,,
129-14,,,,2512,87,420900,,,,,
129-15,,,,6048,96,1100600,,,,,
129-16,,,,4052,63,261200,,,,,
129-17,,,,0,,0,,,,,
129-18-1,,,,9063,70,980700,,,,,
129-18-2,,,,19141,97,1594900,,,,,
129-19,,,,1780,76,140000,,,,,
129-19,,,,3308,63,156600,,,,,
129-20,,,,11790,70,665600,,,,,
129-21,,,,21638,70,1314500,,,,,
130-3,,,,13942,73,1045800,,,,,
130-4,,,,24857,78,977000,,,,,
130-5,,,,19548,73,708400,,,,,
130-6,,,,10026,70,359300,,,,,
130-7,,,,0,,0,,,,,
130-8,,,,10302,70,906600,,,,,
130-9,,,,4022,89,667300,,,,,
130-10,,,,22947,73,2172200,,,,,
130-11,,,,10213,66,391700,,,,,
130-11,,,,12000,66,456800,,,,,
130-12,,,,9900,66,384000,,,,,
130-13,,,,0,,0,,,,,
130-14,,,,62991,86,3732100,,,,,
130-15,,,,26335,95,1647700,,,,,
130-16,,,,0,,0,,,,,
131-1,,,,665,60,22400,,,,,
131-1,,,,672,66,54100,,,,,
131-1,,,,13394,68,2281800,,,,,
131-1,,,,4270,70,179900,,,,,
131-1,,,,2880,99,192600,,,,,
131-1-100,,,,9520,75,410500,,,,,
131-1-101,,,,996,66,35100,,,,,
131-1-102,,,,996,66,34700,,,,,
131-1-201,,,,1519,66,46800,,,,,
131-1-202,,,,996,66,34700,,,,,
131-1-301,,,,996,66,34700,,,,,
131-1-302,,,,996,66,35100,,,,,
131-1-401,,,,996,66,34700,,,,,
131-1-402,,,,996,66,34700,,,,,
131-1-501,,,,996,66,34700,,,,,
131-1-502,,,,996,66,35100,,,,,
131-1-601,,,,996,66,35100,,,,,
131-1-602,,,,996,66,34700,,,,,
131-1-701,,,,996,66,35100,,,,,
131-1-702,,,,996,66,34700,,,,,
131-1-802,,,,996,66,39000,,,,,
131-1-901,,,,2744,66,87300,,,,,
131-1-902,,,,1702,66,51100,,,,,
131-1-1002,,,,160,66,3300,,,,,
131-1-1102,,,,490,66,10200,,,,,
131-1-5000,,,,1059,63,107200,,,,,
131-1-5000,,,,1849,66,220000,,,,,
131-1-80100,,,,23477,75,1203600,,,,,
131-1-80200,,,,5280,70,198300,,,,,
131-1-80301,,,,97,66,17600,,,,,
131-1-80302,,,,1000,66,216100,,,,,
131-1-80305,,,,2264,70,300600,,,,,
131-1-80307,,,,2723,66,381400,,,,,
131-1-80400,,,,14739,85,427400,,,,,
131-1-80400,,,,14739,85,427400,,,,,
131-2,,,,0,,0,,,,,
131-2-80100,,,,20580,70,942300,,,,,
131-3,,,,0,,0,,,,,
131-3-100,,,,6018,100,439200,,,,,
131-3-200,,,,13840,100,1473000,,,,,
131-4,,,,,,,,,,,
131-5,,,,0,,0,,,,,
131-6,,,,0,,0,,,,,
131-7,,,,0,,0,,,,,
131-8,,,,0,,0,,,,,
132-1,,,,2593,67,256800,,,,,
132-2,,,,1996,75,216500,,,,,
132-3,,,,3403,75,340400,,,,,
132-4,,,,5245,37,258800,,,,,
132-5,,,,1706,82,235100,,,,,
132-6,,,,2564,79,289100,,,,,
132-7,,,,2304,90,321500,,,,,
132-8,,,,1907,79,231700,,,,,
132-9,,,,2356,67,226600,,,,,
132-10,,,,0,,0,,,,,
132-11,,,,3330,87,459900,,,,,
132-12,,,,1716,79,245900,,,,,
132-13,,,,0,,0,,,,,
132-14,,,,2837,79,331500,,,,,
132-15,,,,2146,67,244200,,,,,
132-16,,,,3053,55,176700,,,,,
132-17,,,,0,,0,,,,,
132-18,,,,0,,0,,,,,
134-1,,,,1525,90,222400,,,,,
134-2,,,,3181,91,427900,,,,,
134-3,,,,0,,0,,,,,
134-4,,,,0,,0,,,,,
134-5,,,,4049,60,300400,,,,,
134-5,,,,893,71,99000,,,,,
134-6,,,,1494,83,206500,,,,,
134-7,,,,2111,87,276900,,,,,
134-8,,,,1509,83,188000,,,,,
134-9,,,,1568,94,87000,,,,,
134-10,,,,2368,82,261200,,,,,
134-10-100,,,,,,,,,,,
134-10-200,,,,,,,,,,,
134-11,,,,2330,91,335600,,,,,
134-12,,,,2144,87,279100,,,,,
134-13,,,,3124,90,433900,,,,,
134-14,,,,5481,90,865500,,,,,
134-15,,,,1167,100,226700,,,,,
134-16,,,,2730,91,339400,,,,,
134-17,,,,2302,76,247700,,,,,
134-17-100,,,,3309,67,267400,,,,,
134-17-200,,,,1790,57,152600,,,,,
134-18,,,,0,,0,,,,,
134-19,,,,1982,87,259000,,,,,
134-20,,,,2824,90,418000,,,,,
134-21,,,,2874,91,426900,,,,,
134-22,,,,2540,90,411300,,,,,
134-23,,,,3448,90,536500,,,,,
134-24,,,,1999,87,271800,,,,,
134-25,,,,2499,90,338000,,,,,
134-26,,,,3804,94,653000,,,,,
134-28,,,,3152,91,496000,,,,,
134-31,,,,3757,91,765900,,,,,
134-33,,,,2436,87,298500,,,,,
134-34,,,,2331,87,289300,,,,,
134-35,,,,3167,90,433400,,,,,
134-36,,,,1596,83,196400,,,,,
134-37,,,,1940,79,249400,,,,,
134-38,,,,1285,83,169200,,,,,
134-39,,,,1409,79,182800,,,,,
134-40,,,,1500,88,223500,,,,,
134-42,,,,2349,83,276700,,,,,
134-43,,,,3869,90,459500,,,,,
136-1,,,,1869,83,238100,,,,,
136-2,,,,2164,76,247500,,,,,
136-4,,,,2307,80,277600,,,,,
136-5,,,,3690,94,627200,,,,,
136-6,,,,1542,86,215200,,,,,
136-7,,,,3532,86,445800,,,,,
136-8,,,,1005,71,142900,,,,,
136-9,,,,1229,34,50300,,,,,
136-10,,,,996,72,100700,,,,,
136-11,,,,2707,78,326100,,,,,
136-12,,,,960,71,103300,,,,,
136-13,,,,1637,83,212900,,,,,
136-14,,,,4284,86,563500,,,,,
136-15,,,,1604,79,203400,,,,,
136-16,,,,2091,87,267200,,,,,
136-17,,,,0,,0,,,,,
136-17-100,,,,3857,87,403000,,,,,
136-18,,,,,,,,,,,
136-18,,,,,,,,,,,
136-18,,,,7649,60,471300,,,,,
136-18,,,,2079,62,182700,,,,,
136-19,,,,2042,87,269100,,,,,
136-20,,,,0,,0,,,,,
136-21,,,,0,,0,,,,,
136-22,,,,2074,90,308600,,,,,
136-23,,,,1509,87,188400,,,,,
136-24,,,,0,,0,,,,,
136-25,,,,3685,57,295300,,,,,
136-26,,,,0,,0,,,,,
136-27,,,,3360,87,520500,,,,,
136-28,,,,1679,78,185100,,,,,
136-29,,,,1427,71,158500,,,,,
136-29-100,,,,1255,61,107100,,,,,
136-30,,,,1582,71,190100,,,,,
136-30-100,,,,1365,90,204300,,,,,
136-31,,,,1456,52,133700,,,,,
136-32,,,,1755,83,206500,,,,,
136-33,,,,1457,79,185000,,,,,
136-34,,,,1710,75,195600,,,,,
136-35,,,,4291,90,637600,,,,,
136-36,,,,2639,87,342900,,,,,
136-37,,,,1723,75,200900,,,,,
136-38,,,,2828,71,295200,,,,,
136-39,,,,0,,0,,,,,
137-1,,,,4800,60,116100,,,,,
137-1,,,,5040,60,242500,,,,,
137-1,,,,2160,63,89100,,,,,
137-2,,,,954,99,72100,,,,,
137-3,,,,1318,79,46800,,,,,
137-4,,,,1691,79,191800,,,,,
137-5,,,,1411,79,162500,,,,,
137-6,,,,0,,0,,,,,
137-7,,,,1213,90,156900,,,,,
137-8,,,,2351,67,225300,,,,,
137-9,,,,1851,87,248200,,,,,
137-10,,,,3829,82,412500,,,,,
137-11,,,,1614,79,183900,,,,,
137-12,,,,2101,79,287900,,,,,
137-13,,,,1327,82,208000,,,,,
137-14,,,,1669,86,240800,,,,,
137-15,,,,1238,79,174300,,,,,
137-16,,,,2212,82,270400,,,,,
137-17,,,,1770,81,209900,,,,,
137-18,,,,1520,79,199800,,,,,
137-19,,,,1786,86,239200,,,,,
137-20,,,,2088,79,249300,,,,,
137-21,,,,2035,79,217900,,,,,
137-22,,,,2088,79,249200,,,,,
137-23,,,,1399,88,202600,,,,,
137-24,,,,1343,90,202300,,,,,
137-24-100,,,,1348,87,199600,,,,,
137-25,,,,1930,79,237000,,,,,
137-26,,,,1999,79,232700,,,,,
137-27,,,,1613,79,186600,,,,,
137-28,,,,1898,93,258900,,,,,
137-29,,,,1442,86,200600,,,,,
137-30,,,,1557,86,223900,,,,,
137-31,,,,2342,79,283800,,,,,
137-32,,,,1349,86,199800,,,,,
137-33,,,,1923,86,234700,,,,,
137-34,,,,1182,79,175000,,,,,
137-35,,,,1511,82,194600,,,,,
137-36,,,,2068,82,234400,,,,,
137-37,,,,1680,86,230300,,,,,
137-38,,,,2214,79,230700,,,,,
137-39,,,,3024,82,332300,,,,,
137-40,,,,1540,79,200600,,,,,
137-41,,,,1805,79,210200,,,,,
137-42,,,,1974,79,234200,,,,,
137-43,,,,1769,75,203600,,,,,
137-44,,,,2660,79,278300,,,,,
137-45,,,,2016,79,240300,,,,,
137-46,,,,1426,79,174400,,,,,
137-47,,,,1992,79,233300,,,,,
137-48,,,,1568,86,220600,,,,,
137-49,,,,1772,79,216800,,,,,
137-50,,,,1267,62,138100,,,,,
137-51,,,,1882,79,211800,,,,,
137-52,,,,2148,75,237100,,,,,
137-53,,,,2356,71,268100,,,,,
137-54,,,,2109,71,252800,,,,,
137-56,,,,2741,75,323600,,,,,
137-57,,,,4222,67,274800,,,,,
138-1,,,,2413,20,68800,,,,,
138-2,,,,2400,74,297600,,,,,
